key	freq
ترفیعت	0.9462
ترفیعش	0.2581
ترفیعم	0.4454
ترفیعه	0.3421
ترفیعی	0.7997
ترق	29.9910
ترقه	7.7951
ترقو	3.7272
ترقوه	3.7272
ترقی	18.4687
ترل	1.7216
ترلی	0.9092
ترلین	0.3401
ترلینگ	0.3401
ترم	160.4976
ترمب	0.9087
ترمبو	0.9087
ترمبوز	0.9087
ترمت	0.5022
ترمذ	0.6863
ترمز	47.5596
ترمزا	1.0080
ترمزات	0.6487
ترمزت	1.2674
ترمزش	0.8836
ترمزم	0.9608
ترمزه	6.1368
ترمزها	5.0139
ترمزهاش	0.3752
ترمزهای	2.3071
ترمزی	0.8667
ترمش	0.2587
ترمه	3.3130
ترمو	8.8280
ترمود	6.6243
ترمودی	6.6243
ترمودین	6.6243
ترمودینا	6.6243
ترمودینام	6.6243
ترمودینامی	6.6243
ترمودینامیک	6.6243
ترمودینامیکی	2.3506
ترموس	1.9275
ترموست	1.9275
ترموستا	1.9275
ترموستات	1.9275
ترموپ	0.2763
ترموپی	0.2763
ترموپیل	0.2763
ترمی	40.4815
ترمید	0.4904
ترمیدو	0.4904
ترمیدور	0.4904
ترمیم	23.3832
ترمیمش	0.4540
ترمیمی	1.4499
ترمین	15.5859
ترمینا	15.0868
ترمینات	1.9455
ترمیناتو	1.9455
ترمیناتور	1.9455
ترمینال	13.1413
ترمیناله	0.4649
ترمینو	0.4991
ترمینوس	0.4991
ترن	82.3398
ترنب	2.0704
ترنبا	1.1836
ترنبال	1.1836
ترنبل	0.8867
ترنبلد	0.8867
ترنت	3.1289
ترنتو	3.1289
ترنتون	3.1289
ترنج	2.4220
ترند	18.7824
ترنر	13.7226
ترنس	15.7484
ترنسپ	0.3229
ترنسپو	0.3229
ترنسپور	0.3229
ترنسپورت	0.3229
ترنسپورتر	0.3229
ترنسک	0.4246
ترنسکو	0.4246
ترنسکور	0.4246
ترنسکورپ	0.4246
ترنچ	2.1661
ترنی	1.8430
تره	157.9757
ترها	1.3345
ترو	396.4621
تروا	10.9345
تروائ	0.7097
تروائی	0.7097
تروائیه	0.7097
تروائیها	0.7097
تروای	0.6095
تروایی	0.6095
تروت	5.1058
تروتس	3.3721
تروتسک	3.3721
تروتسکی	3.3721
تروج	6.9458
تروجا	2.3867
تروجان	2.3867
تروجن	0.8660
تروجی	3.6930
تروجیل	3.6930
تروجیلو	3.6930
ترود	7.1337
ترودو	1.7006
ترودی	5.4331
ترور	269.7540
ترورش	0.8531
تروره	1.7119
ترورها	1.3767
تروری	188.3944
تروریس	187.5241
تروریست	156.1469
تروریستا	2.0436
تروریستای	0.3397
تروریستم	2.2185
تروریستن	0.4328
تروریسته	16.5576
تروریستها	14.4205
تروریستهای	5.4417
تروریستی	70.6620
تروریستیه	1.2101
تروریسم	31.3772
تروف	0.9974
تروفو	0.9974
ترول	3.9858
تروم	26.1288
تروما	1.9356
ترومب	2.6862
ترومبو	2.6862
ترومبوز	1.4387
ترومبون	1.2475
ترومن	17.5110
ترومپ	3.9960
ترومپت	3.9960
ترون	5.4521
ترونب	0.4640
ترونبر	0.4640
ترونبرگ	0.4640
تروو	4.5392
تروور	4.5392
تروپ	1.9554
تروپر	0.5739
تروک	0.2630
تروکس	0.2630
تروی	53.2668
ترویج	33.3684
ترویس	2.2156
ترویل	0.9442
ترویک	0.6363
ترویکا	0.6363
ترک	1584.7388
ترکت	22.1614
ترکتو	1.6425
ترکتون	1.6425
ترکش	470.7513
ترکشا	0.3980
ترکشان	0.3980
ترکشو	3.0785
ترکشون	3.0785
ترکم	24.5810
ترکما	2.9046
ترکمان	2.9046
ترکمو	4.2019
ترکمون	4.2019
ترکه	12.7211
ترکها	6.6645
ترکهای	1.4043
ترکو	21.8300
ترکون	21.8300
ترکوند	21.8300
ترکوندم	2.2549
ترکوندمش	0.7717
ترکوندن	4.4849
ترکوندنه	0.2581
ترکونده	4.3067
ترکوندی	7.5757
ترکوندیش	0.4366
ترکوندیم	1.9328
ترکوندین	0.9438
ترکی	462.9290
ترکیب	270.7573
ترکیبا	28.7085
ترکیبات	28.7085
ترکیباتش	0.4215
ترکیباتی	0.3190
ترکیبش	2.3957
ترکیبشو	0.5619
ترکیبشون	0.5619
ترکیبه	0.9934
ترکیبو	0.2602
ترکیبی	52.1537
ترکیبیه	0.9552
ترکید	16.2472
ترکیدم	0.7827
ترکیدن	3.2727
ترکیده	4.9566
ترکیدگ	0.7455
ترکیدگی	0.7455
ترکیدی	0.2542
ترکیم	0.3302
ترکیه	127.4153
ترگ	1.2043
ترگو	1.2043
ترگور	1.2043
تری	345.3046
تریا	18.2848
تریاک	13.5384
تریاکه	0.2517
تریاکها	0.2517
تریاکی	0.5349
تریب	17.2432
تریبو	9.6334
تریبون	9.6334
تریبی	7.6098
تریبیا	4.5981
تریبیان	4.5981
تریبیانی	4.5981
تریبیو	3.0117
تریبیون	3.0117
ترید	2.1538
تریر	2.9672
تریس	67.2437
تریسا	7.9465
تریست	21.7539
تریستا	13.7872
تریستان	12.6625
تریستن	4.0455
تریسته	0.6102
تریستی	3.3111
تریستین	3.3111
تریسی	29.1616
تریسیه	0.7575
تریش	12.0993
تریشا	7.6648
تریشی	1.9309
تریشیا	1.9309
تریف	2.0130
تریفو	2.0130
تریفون	2.0130
تریل	30.7903
تریلب	1.1996
تریلبی	1.1996
تریلر	14.1389
تریلرت	0.2997
تریلرم	0.6555
تریلره	0.3310
تریلی	11.9184
تریلیو	7.6174
تریلیون	7.6174
تریم	4.8273
ترین	12.2523
ترینا	1.3317
ترینر	0.4329
ترینک	1.2055
ترینکت	0.4097
ترینی	9.2822
ترینیت	6.3934
ترینیتی	6.3934
ترینید	2.8888
ترینیدا	2.8888
ترینیداد	2.8888
تریه	1.4447
تریهو	1.4447
تریهور	1.4447
تریهورن	1.4447
تریو	5.3001
تریوز	1.3238
تریوم	3.1540
تریون	0.5404
تریپ	24.5011
تریپا	0.4204
تریپات	0.4204
تریپاتی	0.4204
تریپت	1.9073
تریپل	8.1633
تریپلت	0.3097
تریپو	1.0023
تریپول	1.0023
تریپولی	1.0023
تریپی	0.3239
تریک	3.5429
تریکس	2.1784
تریکسی	0.6768
تریکل	0.7306
تریکلو	0.7306
تریکلور	0.7306
تریکلورو	0.7306
تریکلوروت	0.7306
تریکلوروتی	0.7306
تریکلوروتیل	0.7306
تریکلوروتیلن	0.7306
تریگ	1.1654
تریگر	0.9137
تریگو	0.2517
تریگوی	0.2517
تریگویس	0.2517
تریگویسو	0.2517
تریگویسون	0.2517
تز	161.8072
تزئ	32.9076
تزئی	32.9076
تزئین	32.9076
تزئینا	8.6605
تزئینات	8.6605
تزئیناتی	0.2978
تزئینش	0.8674
تزئینی	11.3012
تزئینیه	0.6083
تزا	5.9855
تزار	5.9855
تزاره	0.4674
تزارها	0.4674
تزر	91.9754
تزری	91.9754
تزریق	91.9754
تزریقا	0.7239
تزریقات	0.7239
تزریقش	1.4295
تزریقه	0.2518
تزریقها	0.2518
تزریقهای	0.2518
تزریقی	2.1926
تزریقیه	0.2726
تزل	3.4441
تزلز	3.4441
تزلزل	3.4441
تزم	0.3826
تزو	2.4556
تزوی	2.0033
تزویر	2.0033
تزک	2.1750
تزکی	2.1750
تزکیه	2.1750
تزی	15.1892
تزیی	15.1892
تزیین	15.1892
تزیینا	4.8874
تزیینات	4.8874
تزیینش	0.4960
تزیینی	0.7007
تس	659.4022
تسئ	1.1249
تسئو	1.1249
تسئوس	1.1249
تسا	26.4755
تسام	1.5117
تسامح	1.5117
تسان	1.6171
تسانگ	1.6171
تساه	1.5162
تساهل	1.5162
تساو	17.0048
تساوی	17.0048
تسب	4.4233
تسبی	4.4233
تسبیح	4.4233
تست	154.2027
تستت	0.9032
تستر	0.9202
تستس	1.7530
تستست	1.7530
تستستر	1.7530
تستسترو	1.7530
تستسترون	1.7530
تستش	2.3989
تستم	0.2565
تسته	3.7490
تستها	3.0989
تستهای	2.2746
تستو	4.2031
تستوس	4.2031
تستوست	4.2031
تستوستر	4.2031
تستوسترو	4.2031
تستوسترون	4.2031
تستی	3.1648
تستیو	0.3331
تسخ	60.7248
تسخی	60.7248
تسخیر	60.7248
تسخیرت	0.2957
تسخیرش	1.0936
تسخیره	0.5107
تسخیرگ	0.5351
تسخیرگر	0.5351
تسخیری	1.5627
تسر	12.8651
تسری	12.8651
تسریع	12.8651
تسل	289.0107
تسلا	6.5920
تسلس	1.4292
تسلسل	1.4292
تسلط	38.4113
تسلطی	0.6237
تسلی	241.5743
تسلیت	24.1619
تسلیح	23.6883
تسلیحا	23.6883
تسلیحات	23.6883
تسلیحاتی	8.2053
تسلیم	184.3314
تسلیمت	0.5572
تسلیمش	3.0111
تسلیمشو	0.6602
تسلیمشون	0.6602
تسلیمم	5.9571
تسلیمی	1.6296
تسلیمیم	0.6372
تسلیه	0.5910
تسم	9.3080
تسمه	9.3080
تسه	53.0699
تسهی	50.6729
تسهیل	50.3028
تسهیلا	36.3847
تسهیلات	36.3847
تسهیلاتی	1.3839
تسهیم	0.3701
تسو	23.4961
تسون	1.5047
تسونا	1.5047
تسونام	1.5047
تسونامی	1.5047
تسوی	20.8061
تسویه	20.8061
تسک	13.5199
تسکی	13.5199
تسکین	13.5199
تسکینه	0.4910
تسکینی	0.5432
تش	1320.8166
تشا	6.8945
تشاب	6.8945
تشابه	6.8945
تشابها	0.8127
تشابهات	0.8127
تشب	11.1097
تشبی	11.1097
تشبیه	11.1097
تشبیها	0.2983
تشبیهات	0.2983
تشبیهی	0.3632
تشت	1.9869
تشخ	229.1152
تشخص	2.0543
تشخصی	0.7570
تشخی	227.0609
تشخیص	227.0609
تشخیصت	1.7017
تشخیصش	5.2118
تشخیصشو	1.0217
تشخیصشون	1.0217
تشخیصم	2.2375
تشخیصمو	1.3275
تشخیصمون	1.3275
تشخیصه	1.6927
تشخیصی	6.7750
تشد	26.2688
تشدی	26.2688
تشدید	26.2688
تشر	103.8140
تشری	103.8140
تشریح	31.0683
تشریحش	0.6373
تشریحی	1.2385
تشریف	72.7457
تشریفا	32.4308
تشریفات	32.4308
تشریفاته	1.1938
تشریفاتی	7.8115
تشریفاتیه	0.9720
تشریفف	0.3864
تشریففر	0.3864
تشریففرم	0.3864
تشریففرما	0.3864
تشریففرمای	0.3864
تشریففرمایی	0.3864
تشریففرماییت	0.3864
تشریففرماییتو	0.3864
تشریففرماییتون	0.3864
تشع	19.6083
تشعش	19.6083
تشعشع	19.6083
تشعشعا	11.5255
تشعشعات	11.5255
تشعشعاتی	0.9245
تشعشعی	0.9809
تشن	80.1105
تشنت	1.5539
تشنته	0.8041
تشنج	28.4526
تشنجه	0.9999
تشنجها	0.9999
تشنجهای	0.2694
تشنجی	1.7519
تشنش	1.5894
تشنشه	1.3037
تشنم	5.6632
تشنمه	4.8681
تشنه	34.2910
تشنگ	8.5605
تشنگی	8.5605
تشو	103.8847
تشوی	103.8847
تشویش	5.0893
تشویشی	0.4015
تشویق	98.7954
تشویقا	0.6995
تشویقات	0.3391
تشویقاتو	0.3391
تشویقاتون	0.3391
تشویقای	0.3603
تشویقت	4.6501
تشویقتو	1.5832
تشویقتون	1.5832
تشویقش	7.9577
تشویقشو	1.1791
تشویقشون	1.1791
تشویقم	2.3439
تشویقمو	0.3646
تشویقمون	0.3646
تشویقه	0.4142
تشویقی	3.0120
تشک	696.6218
تشکت	0.4153
تشکر	240.9792
تشکرا	0.2737
تشکرات	0.2737
تشکرت	0.6154
تشکرته	0.3520
تشکرم	0.5210
تشکره	0.3424
تشکرو	0.2706
تشکری	1.9400
تشکل	14.1697
تشکلا	0.5738
تشکلات	0.5738
تشکه	0.7748
تشکها	0.7748
تشکی	430.0993
تشکیل	430.0993
تشکیلا	39.4554
تشکیلات	39.4554
تشکیلاتت	0.3326
تشکیلاتش	0.2689
تشکیلاتشو	0.2689
تشکیلاتشون	0.2689
تشکیلاتی	5.5150
تشی	37.5538
تشیع	13.1697
تشیی	24.3841
تشییع	24.3841
تص	2236.9700
تصا	393.8790
تصاح	28.9696
تصاحب	28.9696
تصاحبش	1.9244
تصاد	264.1469
تصادف	261.3783
تصادفا	19.8123
تصادفات	12.4903
تصادفت	0.8688
تصادفش	0.6137
تصادفه	2.7310
تصادفی	85.9625
تصادفیه	3.3534
تصادم	2.7686
تصاع	2.1155
تصاعد	2.1155
تصاعدی	1.3071
تصاو	98.6470
تصاوی	98.6470
تصاویر	98.6470
تصاویرم	0.3562
تصاویرو	0.3339
تصاویری	15.0527
تصح	26.0599
تصحی	26.0599
تصحیح	26.0599
تصحیحش	0.8936
تصد	25.4256
تصدی	25.4256
تصدیق	15.5601
تصدیقش	0.9300
تصر	172.4436
تصرف	70.0391
تصرفا	0.9736
تصرفات	0.9736
تصرفش	1.6437
تصرفی	0.5160
تصری	102.4045
تصریح	102.4045
تصع	0.6633
تصعی	0.6633
تصعید	0.6633
تصف	27.2265
تصفی	27.2265
تصفیه	27.2265
تصل	2.0270
تصلب	2.0270
تصم	727.4136
تصمی	727.4136
تصمیم	727.4136
تصمیما	39.7803
تصمیمات	38.2159
تصمیماتت	0.7845
تصمیماتش	0.5877
تصمیماتم	4.7639
تصمیماتمو	0.4449
تصمیماتمون	0.4449
تصمیماتی	5.5749
تصمیمای	1.2236
تصمیمایی	0.2591
تصمیمت	18.6972
تصمیمتو	5.0401
تصمیمتون	2.8547
تصمیمش	15.3993
تصمیمشو	3.2456
تصمیمشون	0.9595
تصمیمم	10.8934
تصمیممو	2.0029
تصمیممون	0.9337
تصمیمه	3.1615
تصمیمها	1.5447
تصمیمهای	1.0142
تصمیمو	4.3132
تصمیمی	40.9817
تصمیمیه	2.3056
تصن	3.0347
تصنع	1.5231
تصنعی	1.5231
تصنی	1.5116
تصنیف	1.5116
تصو	858.7967
تصور	411.3831
تصورا	43.4085
تصورات	43.4085
تصوراتت	1.3442
تصوراتش	24.2180
تصوراتم	2.0220
تصوراتمو	0.6334
تصوراتمون	0.6334
تصوراتی	1.3431
تصورت	7.7015
تصورتو	5.1231
تصورتون	5.1231
تصورش	41.1424
تصورشم	2.0834
تصورشو	7.2473
تصورشون	0.4817
تصورم	2.9408
تصورمو	0.3334
تصورمون	0.3334
تصوره	2.2356
تصوری	12.3127
تصوریه	0.3791
تصوف	7.8757
تصوی	439.5380
تصویب	153.9488
تصویبش	1.0135
تصویر	285.5892
تصویرا	0.3572
تصویرای	0.3572
تصویرب	9.5282
تصویربر	9.5282
تصویربرد	9.5282
تصویربردا	9.5282
تصویربردار	9.5282
تصویربرداری	9.5282
تصویرت	1.0719
تصویرس	0.7769
تصویرسا	0.7769
تصویرساز	0.7769
تصویرسازی	0.7769
تصویرش	11.5239
تصویرشو	6.4072
تصویرشون	5.6343
تصویرم	0.8907
تصویرمو	0.3186
تصویرمون	0.3186
تصویره	5.0232
تصویرها	3.5739
تصویرهای	2.7993
تصویرهایی	0.6308
تصویرو	0.7968
تصویرگ	0.5766
تصویرگر	0.5766
تصویری	57.2286
تصویریش	0.6587
تصویریه	0.6376
تض	143.1144
تضا	26.7505
تضاد	26.7505
تضاده	5.6034
تضادها	2.1391
تضادهای	1.0117
تضادی	0.7647
تضع	19.1584
تضعی	19.1584
تضعیف	19.1584
تضم	95.7978
تضمی	95.7978
تضمین	95.7978
تضمینش	1.5657
تضمینه	0.6380
تضمینی	15.7757
تضمینیه	0.6420
تضی	1.4077
تضیی	1.4077
تضییع	1.4077
تط	61.5709
تطا	18.0170
تطاب	18.0170
تطابق	18.0170
تطابقش	0.5499
تطابقی	0.7668
تطب	34.0449
تطبی	34.0449
تطبیق	34.0449
تطبیقش	7.8381
تطبیقی	6.1597
تطم	1.6567
تطمی	1.6567
تطمیع	1.6567
تطه	7.8523
تطهی	7.8523
تطهیر	7.8523
تظ	130.5936
تظا	130.5936
تظاه	130.5936
تظاهر	130.5936
تظاهرا	65.3517
تظاهرات	65.3517
تظاهراتی	3.0557
تظاهره	1.0756
تظاهرک	7.4519
تظاهرکن	7.4519
تظاهرکنن	7.4519
تظاهرکنند	7.4519
تظاهرکننده	0.8113
تظاهرکنندگ	6.6407
تظاهرکنندگا	6.6407
تظاهرکنندگان	6.6407
تظاهری	0.3501
تع	2691.5917
تعا	212.3667
تعاد	69.4428
تعادل	69.4428
تعادلت	2.2460
تعادلتو	0.5260
تعادلتون	0.5260
تعادلش	1.8280
تعادلشو	0.2556
تعادلم	1.6658
تعادلمو	0.5717
تعادله	1.1242
تعادلی	4.1086
تعار	41.6009
تعارض	8.2158
تعارف	25.8216
تعارفا	0.9307
تعارفات	0.9307
تعارفت	1.8502
تعارفتو	0.5896
تعارفتون	0.5896
تعارفی	0.6331
تعاری	7.5635
تعاریف	7.5635
تعال	16.8575
تعالی	16.8575
تعالیم	6.3863
تعام	56.2132
تعامل	56.2132
تعاملا	7.6735
تعاملات	7.6735
تعاملی	4.1069
تعاو	28.2524
تعاون	28.2524
تعاونی	11.1255
تعب	65.7421
تعبی	65.7421
تعبیر	52.7850
تعبیرت	0.4406
تعبیرتو	0.4406
تعبیرتون	0.4406
تعبیرش	1.0611
تعبیره	0.2725
تعبیرها	0.2725
تعبیری	2.8528
تعبیه	12.9571
تعج	157.6318
تعجب	156.8310
تعجبت	0.4338
تعجبم	4.9767
تعجبه	2.4820
تعجبی	19.1778
تعجبیم	0.2531
تعجی	0.8008
تعجیل	0.8008
تعد	713.7768
تعدا	690.4424
تعداد	690.4424
تعدادت	1.4363
تعدادتو	1.4363
تعدادتون	1.4363
تعدادش	22.1100
تعدادشا	3.0518
تعدادشان	3.0518
تعدادشو	17.8244
تعدادشون	10.3708
تعدادم	4.2878
تعدادمو	4.2878
تعدادمون	4.2878
تعداده	0.2927
تعدادی	124.5737
تعدادیش	0.8350
تعدادیشو	0.8350
تعدادیشون	0.8350
تعدد	6.1051
تعدی	17.2293
تعدیل	14.4168
تعر	336.5168
تعرض	12.6917
تعرف	20.3729
تعرفه	20.3729
تعرق	1.5612
تعری	301.8910
تعریف	301.2373
تعریفا	0.3361
تعریفات	0.3361
تعریفت	4.2516
تعریفتو	2.1489
تعریفتون	1.2971
تعریفش	5.4488
تعریفشو	0.7730
تعریفشون	0.3667
تعریفم	0.3581
تعریفه	0.8332
تعریفی	8.8782
تعریق	0.6537
تعز	1.5983
تعزی	1.5983
تعزیه	1.5983
تعص	23.3251
تعصب	23.3251
تعصبا	3.3501
تعصبات	3.3501
تعصبت	0.3287
تعصبی	1.2161
تعط	234.0164
تعطی	234.0164
تعطیل	234.0164
تعطیلا	106.2939
تعطیلات	106.2939
تعطیلاتت	1.3397
تعطیلاتش	5.3237
تعطیلاتشو	4.3466
تعطیلاتشون	4.3466
تعطیلاتم	2.7603
تعطیلاتمو	0.7362
تعطیلاتمون	0.7362
تعطیلاته	2.9626
تعطیلاتی	2.3162
تعطیلاتیم	0.4395
تعطیلت	1.0052
تعطیلش	2.4158
تعطیلم	1.6600
تعطیلمو	0.2656
تعطیلمون	0.2656
تعطیلن	0.5593
تعطیله	14.8743
تعطیلی	27.0388
تعطیلیم	1.4994
تعطیلیه	0.8987
تعظ	19.3183
تعظی	19.3183
تعظیم	19.3183
تعف	6.6054
تعفن	6.6054
تعفنش	0.6538
تعفنی	0.2646
تعق	228.3063
تعقب	0.4834
تعقل	2.6319
تعقی	225.1909
تعقیب	225.1909
تعقیبت	14.1612
تعقیبتو	1.9278
تعقیبتون	1.9278
تعقیبش	28.8111
تعقیبشه	0.4375
تعقیبشو	5.4932
تعقیبشون	5.4932
تعقیبم	18.8157
تعقیبمو	6.2754
تعقیبمون	6.2754
تعقیبن	0.4520
تعقیبه	4.6429
تعقیبی	6.5001
تعقیبیم	4.1052
تعل	184.5542
تعلق	106.6137
تعلل	4.7293
تعلی	73.2112
تعلیق	28.2342
تعلیقم	0.2858
تعلیقی	2.8362
تعلیم	44.9770
تعلیما	6.1804
تعلیمات	6.1804
تعلیمت	0.2557
تعلیمش	0.9035
تعلیمشو	0.4988
تعلیمشون	0.4988
تعلیمی	1.0434
تعم	168.6291
تعمد	1.7067
تعمدا	0.4778
تعمدی	1.2289
تعمق	1.6835
تعمی	165.2388
تعمید	13.5649
تعمیدش	0.5149
تعمیدم	0.2558
تعمیدی	0.6506
تعمیر	141.9407
تعمیرا	15.6709
تعمیرات	15.6709
تعمیراتت	0.2781
تعمیراتی	1.4386
تعمیرش	14.0382
تعمیرشو	0.8359
تعمیرشون	0.8359
تعمیره	0.4885
تعمیرک	7.8029
تعمیرکا	7.8029
تعمیرکار	7.8029
تعمیرکاره	0.6478
تعمیرکاری	0.3617
تعمیرگ	40.6385
تعمیرگا	40.6385
تعمیرگاه	40.6385
تعمیرگاهش	34.1732
تعمیری	0.6261
تعمیم	9.7332
تعه	98.8603
تعهد	98.8603
تعهدا	26.3364
تعهدات	26.3364
تعهداتت	0.5839
تعهداتش	1.7507
تعهداتم	0.3758
تعهداتی	1.1291
تعهدت	1.1479
تعهدتو	0.4596
تعهدتون	0.4596
تعهدش	1.0033
تعهدشو	0.3434
تعهدشون	0.3434
تعهدم	1.8027
تعهدمو	0.2572
تعهدمون	0.2572
تعهدن	2.0270
تعهدنا	2.0270
تعهدنام	2.0270
تعهدنامه	2.0270
تعهده	1.0233
تعهدی	7.3897
تعو	48.9501
تعوی	48.9501
تعویض	30.8903
تعویضش	0.5001
تعویضه	0.4105
تعویضی	1.3932
تعویق	18.0598
تعی	191.3941
تعین	0.8989
تعیی	190.4952
تعیین	190.4952
تعیینش	0.2914
تغ	1022.2631
تغا	0.9722
تغار	0.9722
تغاری	0.4821
تغذ	73.4670
تغذی	73.4670
تغذیه	73.4670
تغل	0.3653
تغلی	0.3653
تغلیظ	0.3653
تغی	947.4586
تغیر	6.3932
تغیرا	0.9383
تغیرات	0.9383
تغیی	941.0654
تغییر	941.0654
تغییرا	124.1593
تغییرات	124.1593
تغییراتش	0.2514
تغییراته	0.4807
تغییراتی	22.8622
تغییرت	2.0034
تغییرد	0.3563
تغییرده	0.3563
تغییردهن	0.3563
تغییردهند	0.3563
تغییردهنده	0.3563
تغییرش	18.4683
تغییرم	3.0935
تغییرن	0.6785
تغییرنا	0.3233
تغییرناپ	0.3233
تغییرناپذ	0.3233
تغییرناپذی	0.3233
تغییرناپذیر	0.3233
تغییره	4.4027
تغییرها	0.2959
تغییرپ	2.0063
تغییرپذ	2.0063
تغییرپذی	2.0063
تغییرپذیر	2.0063
تغییرپذیره	1.3166
تغییرپذیرها	1.3166
تغییرپذیری	0.3391
تغییری	41.6584
تغییریا	0.8337
تغییریاف	0.8337
تغییریافت	0.8337
تغییریافته	0.8337
تف	1091.4937
تفا	252.0413
تفاس	5.5593
تفاسی	5.5593
تفاسیر	5.5593
تفاص	0.3641
تفاصی	0.3641
تفاصیل	0.3641
تفال	9.4562
تفاله	9.4562
تفاه	47.2110
تفاهم	47.2110
تفاهما	0.6849
تفاهمات	0.6849
تفاهمه	1.1579
تفاهمی	3.9493
تفاو	189.4507
تفاوت	189.4507
تفاوتش	5.5826
تفاوتشو	1.0212
تفاوتشون	1.0212
تفاوتم	1.9642
تفاوتمو	1.3986
تفاوتمون	1.3986
تفاوته	6.9646
تفاوتها	6.5112
تفاوتهای	4.5558
تفاوتهایی	1.0927
تفاوتی	25.4132
تفاوتیه	0.4362
تفت	18.8540
تفتی	8.6608
تفتیش	8.6608
تفح	10.1847
تفحص	10.1847
تفر	110.7377
تفرج	4.5215
تفرجگ	3.8009
تفرجگا	3.8009
تفرجگاه	3.8009
تفرق	11.4247
تفرقه	11.4247
تفری	94.7915
تفریح	92.7164
تفریحا	4.3374
تفریحات	4.3374
تفریحت	0.3526
تفریحش	1.7359
تفریحشو	0.3754
تفریحشون	0.3754
تفریحم	1.2423
تفریحمو	0.3282
تفریحمون	0.3282
تفریحه	2.4504
تفریحگ	1.4475
تفریحگا	1.4475
تفریحگاه	1.4475
تفریحی	34.4896
تفریحیه	0.5763
تفریق	2.0751
تفس	57.5255
تفسی	57.5255
تفسیر	57.5255
تفسیرش	1.3090
تفسیره	0.6902
تفسیرها	0.4367
تفسیرهای	0.4367
تفسیری	4.1364
تفش	1.6615
تفل	0.7198
تفلو	0.7198
تفلون	0.7198
تفن	500.9470
تفنن	0.4947
تفننی	0.4947
تفنگ	500.4523
تفنگا	9.0217
تفنگات	2.4426
تفنگاتو	2.4426
تفنگاتون	2.4426
تفنگاتونو	0.6441
تفنگار	0.8793
تفنگارو	0.8793
تفنگاش	0.3079
تفنگاشو	0.3079
تفنگاشون	0.3079
تفنگای	1.6203
تفنگایی	0.3095
تفنگت	22.5222
تفنگتو	7.6457
تفنگتون	1.1020
تفنگد	34.9510
تفنگدا	34.9510
تفنگدار	34.9510
تفنگدارا	10.8089
تفنگداران	9.6255
تفنگدارای	0.7504
تفنگداره	5.1544
تفنگدارها	4.5945
تفنگدارهای	1.5979
تفنگداری	0.6987
تفنگداریم	0.2870
تفنگش	8.8276
تفنگشم	1.6739
تفنگشو	2.1849
تفنگم	12.3548
تفنگمو	3.6012
تفنگه	8.7826
تفنگها	5.4522
تفنگهات	0.8246
تفنگهاتو	0.8246
تفنگهاتون	0.8246
تفنگهاش	0.8928
تفنگهاشو	0.8928
تفنگهاشون	0.8928
تفنگهای	1.2372
تفنگو	6.6648
تفنگچ	1.2887
تفنگچی	1.2887
تفنگی	6.9847
تفنگیه	0.2836
تفه	3.7600
تفهی	3.7600
تفهیم	3.7600
تفو	4.3321
تفوق	1.4348
تفوی	2.8973
تفویض	2.8973
تفک	95.3320
تفکر	72.3839
تفکرا	12.1210
تفکرات	12.1210
تفکراتت	0.8351
تفکراتش	0.2991
تفکرت	0.3743
تفکرش	0.7640
تفکری	4.0861
تفکی	22.9481
تفکیک	22.9481
تفکیکش	0.4455
تق	1623.7699
تقا	212.9949
تقاب	13.8859
تقابل	13.8859
تقار	10.9427
تقارن	10.9427
تقارنی	0.9605
تقاص	11.6696
تقاصش	2.7758
تقاصشو	1.0444
تقاض	144.7680
تقاضا	144.7680
تقاضات	0.7466
تقاضاتو	0.2587
تقاضاش	1.2451
تقاضام	0.5445
تقاضامو	0.2739
تقاضان	1.8608
تقاضانا	1.8608
تقاضانام	1.8608
تقاضانامه	1.8608
تقاضاه	3.7004
تقاضاها	3.7004
تقاضاهای	2.5422
تقاضای	72.2002
تقاضایی	2.4867
تقاط	31.7287
تقاطع	31.7287
تقب	5.7309
تقبل	4.8077
تقبی	0.9232
تقبیح	0.9232
تقد	259.6922
تقدس	4.0304
تقدم	7.7616
تقدی	247.9002
تقدیر	70.7628
تقدیرت	7.9378
تقدیرش	2.6362
تقدیرشو	0.9981
تقدیرشون	0.9981
تقدیرم	0.9702
تقدیرمو	0.4068
تقدیرمون	0.4068
تقدیرن	0.8004
تقدیرنا	0.8004
تقدیرنام	0.8004
تقدیرنامه	0.8004
تقدیره	1.6498
تقدیری	1.6441
تقدیس	6.8567
تقدیسش	0.4045
تقدیم	170.2807
تقدیمت	2.4532
تقدیمتو	0.8068
تقدیمتون	0.8068
تقدیمش	2.9994
تقدیمشو	0.5829
تقدیمشون	0.5829
تقدیمی	1.4520
تقر	296.8288
تقرب	1.5928
تقری	295.2360
تقریب	295.2360
تقریبا	266.7616
تقریبن	2.7770
تقریبی	19.8557
تقس	209.6283
تقسی	209.6283
تقسیم	209.6283
تقسیما	14.5794
تقسیمات	14.5794
تقسیمش	7.3123
تقسیمشو	0.6746
تقسیمشون	0.6746
تقسیمه	0.8559
تقص	293.7853
تقصی	293.7853
تقصیر	293.7853
تقصیرا	41.8912
تقصیرات	40.5845
تقصیراتم	39.9078
تقصیرش	0.4150
تقصیرم	0.4840
تقصیره	8.3523
تقصیرها	1.3263
تقصیرو	1.5944
تقصیرک	0.3358
تقصیرکا	0.3358
تقصیرکار	0.3358
